59,7166,2
59,8008,3
59,8034,1
59,9029,1
59,9606,1
59,9673,1
59,9819,1
59,10224,1
59,10524,77
60,479,36
60,2187,1
60,4026,1
60,5030,1
60,7165,3
60,8086,2
60,9176,1
61,365,1
61,2682,1
61,2957,1
61,4143,1
61,4754,1
61,7153,1
61,8397,62
61,9027,1
61,9565,1
62,891,1
62,1587,3
62,2683,1
62,2958,43
62,4143,1
62,6253,1
62,7149,16
62,8003,1
62,9819,2
62,9998,1
62,10001,1
63,1944,2
63,2042,4
63,2043,4
63,5402,1
63,6850,1
63,7334,1
63,9218,1
64,2956,1
64,7154,1
64,8116,2
64,9049,2
65,2086,1
65,4417,4
65,6849,3
65,7604,1
65,7746,1
65,9898,1
65,10345,1
66,503,1
66,1696,4
66,4162,4
66,6033,1
66,8852,3
66,10595,1
67,462,2
67,4095,9
67,5484,1
67,5900,2
67,7966,1
67,9633,1
68,1527,3
68,3636,1
68,5060,24
68,10608,1
69,1244,16
69,5374,19
69,7598,22
69,9113,28
70,2425,5
70,9104,6
71,382,1
71,1913,1
71,2432,211
71,2919,1
71,3849,1
71,3901,1
71,6533,37
71,7426,4
71,8781,1
72,411,5
72,1245,4
72,1915,13
72,2917,7
72,3261,8
72,3973,25
72,5400,6
72,6494,6
72,7599,22
72,7974,17
72,8778,31
72,9039,9
72,9483,14
72,9734,22
72,10793,6
73,1053,1
73,2293,2
73,2772,6
73,4467,1
74,1055,1
74,3735,1
74,6498,1
74,9161,1
74,9738,82
75,2536,1
75,2770,2
75,3272,15
75,9105,42
76,290,41
76,1050,1
76,9736,45
77,1241,31
77,3773,1
78,1235,2
78,1911,2
78,4941,27
79,2503,1
79,4194,110
79,4342,60
79,4675,1
79,5058,2
79,5490,2
79,7879,2
79,8102,1
79,8301,2
79,9781,104
80,523,1
80,5761,2
81,101,2
81,231,2
81,360,1
81,948,1
81,1800,3
81,2090,5
81,2620,7
81,2792,5
81,4189,4
81,4411,1
81,4630,4
81,6193,29
81,6569,1
81,7192,1
81,8152,13
81,8669,1
81,8696,1
81,8848,1
81,8971,8
82,422,2
82,2791,30
82,5054,1
82,5801,2
82,6290,1
82,7102,1
82,9576,25
83,504,7
83,1862,24
83,2589,6
83,4870,1
83,5188,3
83,5552,5
83,10486,1
84,505,1
84,3920,32
84,3964,15
84,7051,1
84,10533,25
85,550,2
85,2497,1
85,2716,1
85,5059,1
85,5557,7
85,6158,11
85,6450,1
85,7138,12
85,9585,5
85,10558,2
86,285,1
86,1554,3
86,2489,1
86,9216,20
86,9727,1
87,2442,1
87,6578,1
87,7703,15
87,9605,13
87,10732,1
88,4410,1
88,5600,13
89,1103,15
89,1820,1
89,2322,15
89,3508,3
89,3893,6
89,4804,2
89,5361,17
89,5595,3
89,5601,6
89,7953,1
89,8236,3
89,8414,1
89,8524,3
89,9836,3
89,10273,24
90,229,1
90,1665,5
90,3074,2
90,3777,1
90,4245,13
90,4284,1
90,4801,2
90,4807,1
90,5495,6
90,5606,3
90,5804,6
90,5917,5
90,6034,11
90,6048,1
90,7185,12
90,7386,11
90,7572,2
90,7787,1
90,9579,11
90,9663,9
91,228,28
91,1369,15
91,1610,4
91,1810,1
91,1822,1
91,2718,1
91,4470,2
91,4657,3
91,5511,2
91,5713,16
91,5805,4
91,5916,18
91,7186,3
91,7194,1
91,7217,23
91,8203,12
91,9653,8
91,9663,2
92,2229,2
92,2677,2
92,7706,1
92,8046,1
92,10271,49
93,657,1
93,1642,2
93,2692,46
93,3166,28
93,6539,2
93,8214,1
93,8282,66
93,8488,1
93,9925,1
94,2830,1
94,4842,1
94,4980,37
94,6387,8
94,7535,22
94,10663,2
95,856,81
95,1953,1
96,884,3
96,1431,10
96,1462,2
96,1638,3
96,1735,11
96,1860,9
96,1861,4
96,1923,5
96,2200,6
96,2643,21
96,3287,1
96,3769,2
96,4080,4
96,5563,8
96,5778,4
96,5868,61
96,5989,1
96,6284,6
96,6527,11
96,7199,7
96,8254,2
96,8739,11
96,9344,16
97,859,1
97,1428,9
97,1456,1
97,2812,2
97,2881,21
97,5198,3
97,8044,1
97,8765,2
97,9393,3
97,10350,33
97,10700,2
98,862,1
98,2880,41
98,5865,1
98,10701,1
98,10866,24
99,1434,1
99,2646,1
99,3109,3
99,3771,3
99,4048,1
99,5867,3
99,9384,3
100,776,2
100,1372,35
100,1711,1
100,2182,1
100,2253,1
100,2309,1
100,3648,1
100,3685,1
100,4051,2
100,5623,3
100,6260,3
100,6616,3
100,6736,1
100,7242,2
100,7375,3
100,7802,4
100,8259,1
100,10330,1
100,10897,9
100,10908,2
101,230,9
101,785,7
101,1149,7
101,1367,1
101,1690,5
101,1815,3
101,1823,2
101,2705,2
101,3934,3
101,3954,1
101,4411,1
101,4471,10
101,4630,1
101,4660,1
101,5923,4
101,6193,1
101,6290,1
101,6881,1
101,7086,1
101,7192,1
101,7210,12
101,7574,1
101,8152,7
101,8696,3
101,9122,2
101,9779,8
101,10157,1
101,10589,1
102,1816,18
102,2708,1
102,10154,1
103,195,9
103,484,4
103,1558,8
103,1574,4
103,2476,6
103,2530,1
103,2998,5
103,3001,5
103,3755,13
103,3917,9
103,3965,3
103,4824,1
103,6836,6
103,8137,10
103,8370,1
103,8542,3
103,8866,1
103,9411,6
103,9729,6
103,10430,2
103,10596,3
103,10672,1
103,10971,6
104,509,12
104,1554,2
104,3581,1
104,4344,9
104,5189,1
104,5291,6
104,6142,2
104,6568,1
104,7884,1
104,7948,1
104,10428,1
105,481,4
105,533,2
105,547,1
105,2999,1
105,3014,3
105,3618,6
105,3919,8
105,4301,2
105,5327,10
105,6141,1
105,6998,3
105,7639,3
105,8295,1
105,8370,3
105,8787,5
105,9686,2
105,10600,1
105,10942,3
105,10970,2
106,518,45
106,7057,9
106,7484,24
106,10694,1
107,1435,1
107,3373,1
107,3866,1
107,4370,1
107,4579,2
107,4674,1
107,5403,1
107,7791,2
107,9657,1
107,10210,1
107,10561,1
108,232,1
108,543,24
108,935,1
108,1004,22
108,1543,1
108,2102,1
108,2790,1
108,3073,23
108,3340,2
108,3476,3
108,3932,1
108,4578,1
108,5063,1
108,5287,4
108,5762,4
108,7645,1
108,8102,1
108,8670,15
108,9656,1
108,10452,2
108,10562,16
109,233,2
109,3138,1
109,5058,3
109,6288,1
109,10159,1
110,6567,52
111,723,2
111,4290,2
111,4628,1
111,4661,1
111,4692,2
111,4933,3
111,6063,1
111,6784,1
111,7905,2
111,8107,2
111,9575,1
111,9655,1
111,10567,1
111,10584,1
112,684,6
112,1014,7
112,1083,1
112,1342,1
112,2010,1
112,2471,2
112,3891,1
112,4894,4
112,4930,8
112,5585,1
112,6413,13
112,6671,2
112,6717,9
112,6764,2
112,7369,2
112,7474,1
112,7690,1
112,8311,6
112,8427,1
112,9291,3
112,9600,9
112,10856,3
113,624,1
113,1330,1
113,1521,1
113,3108,2
113,4725,1
113,6810,1
113,7793,1
113,7933,1
113,10890,108
114,1869,1
114,1938,1
114,3548,1
114,4213,1
114,4250,1
114,4393,1
114,5650,1
114,5927,2
114,6850,1
114,8705,3
114,9022,1
114,10092,1
114,10165,1
114,10492,1
114,10842,2
114,10968,1
115,726,1
115,1365,2
115,1435,2
115,1546,5
115,1817,2
115,2061,1
115,3156,1
115,3232,1
115,3476,1
115,3539,1
115,3950,1
115,4238,54
115,4242,1
115,5491,1
115,6148,80
115,6788,4
115,6799,45
115,6884,1
115,7010,4
115,7792,1
115,7880,66
115,8849,1
115,9687,5
115,10318,1
115,10569,3
116,869,59
116,3556,77
116,3571,20
116,6241,4
116,9948,1
116,10032,3
117,6829,34
117,10027,1
118,539,1
118,1518,9
118,2243,5
118,2245,10
118,2345,9
118,4326,2
118,4928,18
118,6765,13
118,10852,4
118,10906,1
119,263,1
119,1962,1
119,2146,1
119,2159,115
119,3032,1
119,3355,1
119,3717,1
119,3718,1
119,5238,8
119,5501,3
119,5835,1
119,6248,2
119,7234,1
119,8986,2
119,9965,9
120,345,1
120,963,1
120,1859,6
120,2360,1
120,2466,1
120,2577,1
120,3298,1
120,3580,6
120,4853,1
120,5106,1
120,6770,4
120,6893,40
120,7432,2
120,8644,1
120,9543,2
120,10334,1
120,10464,2
121,261,1
121,557,1
121,639,13
121,679,14
121,979,4
121,1115,1
121,1359,1
121,1398,8
121,1626,3
121,2142,1
121,3351,3
121,3365,13
121,3531,3
121,3540,4
121,3690,7
121,3711,2
121,4206,1
121,4346,1
121,5119,4
121,5503,18
121,7300,3
121,8330,24
121,8510,1
121,8523,3
121,8716,16
121,8981,35
121,10313,1
121,10622,19
121,10953,7
122,3712,1
122,4205,1
122,8028,1
122,8369,52
122,10954,1
123,8827,4
124,3937,31
124,3989,1
124,7959,8
125,264,18
125,1968,1
125,5644,2
125,6245,8
125,7999,1
125,8268,35
125,8633,1
125,9818,1
125,9970,32
125,10064,22
126,472,4
126,2335,1
126,2378,1
126,3819,1
126,4324,1
126,4680,1
126,4854,1
126,5363,9
126,5461,1
126,5570,2
126,6443,221
126,6770,2
126,7264,1
126,8057,2
126,8818,1
126,10257,7
127,472,4
127,2341,1
127,4085,71
127,6181,1
127,6444,3
127,6750,1
127,8057,3
128,1943,1
128,2041,3
128,3547,2
128,4139,3
128,4395,2
128,5230,2
128,7180,3
128,7383,4
128,7965,3
128,9024,1
128,9255,1
128,9448,3
128,9850,1
128,10088,5
128,10121,2
128,10779,4
129,465,4
129,992,2
129,1205,7
129,2970,1
129,8740,13
129,10413,2
130,1206,2
130,7459,16
130,7672,5
130,8743,2
130,9217,1
130,9849,1
131,150,2
131,543,1
131,945,1
131,1004,1
131,2087,4
131,2102,1
131,2790,2
131,2930,9
131,3476,3
131,3703,17
131,3950,26
131,4194,1
131,4384,2
131,4789,2
131,5287,9
131,5490,3
131,5547,19
131,5715,23
131,5762,2
131,6289,1
131,6910,2
131,7085,7
131,7742,1
131,7907,4
131,8628,1
131,8699,3
131,8791,1
131,8849,2
131,9220,1
131,9593,28
131,9656,38
131,10160,34
131,10318,6
132,3218,49
132,5368,1
132,7393,1
132,8229,1
132,9352,1
132,10127,1
133,3217,4
133,8237,2
133,8455,70
133,10678,10
134,2367,2
134,7983,29
134,8614,29
134,9356,11
135,3394,1
135,5409,28
135,7126,25
135,9913,1
136,9141,11
137,691,19
137,1681,6
137,1704,1
137,2404,1
137,5611,25
137,7039,15
137,7394,4
137,8230,2
137,8453,9
137,9078,7
137,9140,17
137,9353,13
137,9490,11
137,9863,17
137,10077,19
138,2985,10
138,3397,44
139,159,1
139,324,1
139,2034,3
139,2961,12
139,2984,29
139,5473,5
139,5615,10
139,7282,6
139,7323,10
139,9357,14
139,9744,17
139,10134,28
139,10872,12
140,1786,1
140,2984,1
140,2987,37
140,3193,7
140,3399,1
140,7285,2
140,7322,78
141,322,9
141,323,6
141,5960,4
141,7397,1
141,7585,2
141,7986,2
141,8070,8
141,8478,5
141,8615,2
141,9868,1
141,10069,3
142,2322,1
142,5361,1
142,5930,1
142,7212,1
142,9180,1
143,890,1
143,5950,1
143,7908,2
143,8943,1
143,10597,108
144,4510,1
144,4955,1
144,8480,31
145,1819,2
145,3207,1
145,4738,1
145,5593,56
145,5747,44
145,10242,2
146,1353,1
146,3271,1
146,3894,55
146,4737,1
146,5559,1
146,9831,1
146,10044,2
147,216,9
147,3252,1
147,3746,2
147,4508,38
147,7910,1
147,10079,39
148,736,67
148,816,1
148,818,9
148,2603,2
148,3220,4
148,3234,21
148,3490,10
148,4378,2
148,4391,3
148,4502,6
148,4562,43
148,4909,1
148,5320,59
148,5523,1
148,5857,15
148,6712,2
148,6812,125
148,8619,19
148,9536,1
148,10268,2
148,10862,4
149,281,21
149,552,1
149,2481,1
149,4404,1
149,8625,1
149,8626,1
150,2484,1
150,3073,1
150,3950,1
150,4675,1
150,4733,4
150,5287,1
150,5803,1
150,6288,2
150,6799,1
150,6922,1
150,7188,49
150,7645,4
150,8102,1
150,8301,54
150,9220,2
150,9593,2
150,9687,1
151,608,23
151,1832,55
151,2578,1
151,4851,1
151,8688,1
151,10613,2
152,574,2
152,1738,1
152,5936,21
152,6731,1
152,7862,2
152,10324,2
153,733,1
153,977,2
153,1230,1
153,2313,1
153,6724,2
153,6872,3
153,9311,67
153,9853,8
153,10744,3
154,1229,1
154,1747,16
154,2540,1
154,4795,23
154,7865,2
154,9564,2
154,10837,1
154,10895,2
155,401,9
155,1496,1
155,1833,1
155,3821,1
155,7432,1
156,3152,21
156,3591,1
156,4484,174
156,6452,23
156,7617,1
156,8185,1
156,9310,1
157,347,1
157,352,2
157,1232,3
157,1332,6
157,1461,1
157,1536,1
157,2544,1
157,2545,1
157,3649,2
157,4231,2
157,5521,2
157,5581,1
157,5970,1
157,6617,3
157,6725,2
157,7247,1
157,7325,1
157,7799,2
157,7860,2
157,8692,5
157,9467,1
157,9860,2
157,10403,1
157,10909,7
158,960,1
158,2095,7
158,3474,1
158,4094,2
158,4485,12
158,6352,2
158,6901,2
158,7247,4
158,7635,5
158,9429,1
159,976,34
159,2034,2
159,2984,1
159,7323,1
159,7395,1
159,9357,2
159,9377,42
159,10134,1
159,10850,1
159,10872,1
160,963,3
160,1712,1
160,2332,2
160,2740,1
160,3298,59
160,4859,1
160,5106,2
160,5630,1
160,6180,1
160,8644,1
161,6416,1
162,596,15
162,2858,1
162,4536,1
162,7283,28
162,7337,1
162,8548,13
162,9424,4
162,10781,1
163,5725,9
163,7281,2
163,7304,2
163,8058,2
163,8066,1
164,1790,2
164,2030,27
164,4714,1
165,2731,11
165,2938,1
165,4540,1
165,7914,17
165,8032,1
165,9930,44
166,3330,1
166,3834,5
166,4541,50
166,7047,1
166,8032,16
166,8468,1
166,9915,71
167,3740,1
167,5150,1
167,5210,1
167,8483,17
167,8581,2
168,2638,1
168,3733,47
168,5209,2
168,8482,1
168,8767,1
169,3468,2
169,3732,40
169,6825,1
169,8048,1
169,9284,1
170,1054,3
170,1235,2
170,1911,4
170,6500,2
171,7181,30
172,2341,1
172,3650,2
172,6444,1
172,6750,1
172,10634,1
173,5013,1
173,7699,13
173,9176,16
174,892,1
174,1023,41
174,2266,2
174,4025,2
174,4927,40
174,5031,2
174,6684,1
174,8287,1
174,9177,1
174,9570,1
175,427,1
175,477,1
175,531,8
175,1221,1
175,2962,1
175,3270,1
175,4446,1
175,4749,1
175,6578,1
175,6974,1
175,7733,2
175,9851,1
175,10128,96
175,10222,50
176,293,1
176,1442,4
176,10213,6
176,10731,6
177,894,1
177,997,2
177,2615,1
177,3269,1
177,3904,1
177,6064,1
177,6342,1
177,6811,99
177,6962,1
177,7700,25
177,8120,5
177,9994,1
177,9997,1
177,10515,1
178,998,20
178,3947,2
178,5056,10
178,6334,1
178,6681,8
178,10538,2
179,498,1
179,1000,1
179,4742,3
179,4879,1
179,5589,2
179,5982,5
179,6070,1
179,7305,2
180,1158,26
180,1351,24
180,5587,32
180,7917,24
180,9469,1
181,3392,1
181,5785,1
181,7335,1
181,9867,1
181,10521,7
182,5349,21
182,7036,17
182,10178,6
183,10520,6
184,976,1
184,2564,30
184,4537,67
185,492,5
185,1548,2
185,2246,33
185,2679,2
185,3395,19
185,3831,3
185,4040,8
185,5348,3
185,5910,1
185,6514,1
185,7035,2
185,7284,6
185,8336,3
185,8495,1
185,10861,1
186,1483,1
186,2032,26
186,3197,1
186,3835,29
186,4059,3
186,5079,1
186,5986,37
186,9680,1
186,9917,1
186,10531,1
187,691,6
187,1681,23
187,1704,6
187,7039,6
187,7394,7
187,7586,5
187,8453,11
187,8518,1
187,8928,2
187,9078,3
187,9140,2
187,9353,1
187,9490,4
187,10077,2
188,500,8
188,654,4
188,1513,2
188,2710,7
188,4432,2
188,4831,10
188,4882,1
188,7367,4
188,8143,3
188,8597,1
188,9416,15
188,9731,13
188,10491,3
188,10604,1
188,10948,1
189,902,1
189,1059,6
189,1357,6
189,1556,1
189,2395,4
189,4305,1
189,5441,24
189,5487,8
189,6835,1
189,7368,6
189,8138,15
189,9413,1
189,10667,4
190,4109,1
190,5688,1
190,7172,1
190,7452,1
190,8286,2
190,10800,1
191,828,3
191,950,1
191,1514,2
191,2394,14
191,2560,1
191,4014,1
191,4828,14
191,4971,1
191,6330,2
191,8298,2
191,8937,8
191,9732,5
191,10605,1
191,10950,1
192,2925,1
192,3582,81
192,4521,26
192,9728,1
192,10429,18
193,2067,28
193,2093,27
193,4209,52
193,6805,40
193,9787,1
193,10602,30
194,527,28
194,2241,3
194,2586,1
194,3188,38
194,5077,40
194,5428,1
194,5444,52
194,5671,6
194,6835,30
194,9410,1
195,1558,33
195,1574,17
195,2392,7
195,2476,5
195,2530,11
195,2998,30
195,3001,8
195,3755,17
195,3917,9
195,3965,4
195,4824,4
195,5039,5
195,5482,1
195,6836,5
195,7050,1
195,8137,3
195,8542,20
195,9411,4
195,9729,7
195,10430,2
196,8894,1
196,10458,219
197,549,19
197,1640,1
197,2069,2
197,2388,1
197,2931,122
197,5291,6
197,6568,1
197,9683,1
197,9684,11
198,669,9
198,2715,2
198,6567,1
199,1022,1
199,3147,12
199,4706,1
199,6182,3
199,8752,3
200,8065,10
201,1591,1
201,1601,30
201,1781,2
201,2939,58
201,3056,1
201,3833,1
201,6979,10
201,8066,2
202,253,1
202,1595,2
202,3057,1
202,3159,1
203,318,31
203,1163,1
203,6902,45
204,274,6
204,1858,4
204,5561,1
205,5561,3
205,8552,1
205,8593,6
206,3544,1
206,8024,72
206,9372,60
206,10042,70
207,5113,1
207,5787,3
207,8025,6
207,10035,20
208,635,1
208,2161,21
208,2520,15
208,2533,14
208,4864,2
208,5065,3
208,5543,40
208,6621,34
208,8322,1
208,8432,6
208,8531,11
208,9063,17
208,10410,1
208,10485,1
209,3283,32
209,3346,51
209,7228,14
209,10482,48
210,485,1
210,1585,3
210,3385,1
210,3922,34
210,5948,1
210,7428,1
210,7495,1
210,9510,1
211,1196,1
211,3203,1
211,3291,1
211,4266,1
211,4740,2
211,5035,2
211,5591,2
211,6061,22
211,6609,1
211,7498,1
211,7876,104
211,7918,1
211,8238,1
211,8959,1
211,9181,1
211,10169,1
212,2855,3
212,9044,2
213,6970,1
213,9346,4
213,9390,6
213,10611,1
214,1085,1
214,4545,1
215,367,3
215,1160,1
215,1620,2
215,3709,1
215,3789,1
215,4425,1
215,4643,1
215,5124,1
215,6918,54
215,7083,3
215,7163,1
215,7542,2
215,7936,78
215,8002,1
215,8605,1
215,8721,2
215,9142,1
215,9150,2
215,9941,1
215,10389,1
215,10716,1
216,3273,2
216,3746,2
216,4508,32
216,4953,1
216,5590,1
216,5749,1
216,7028,1
216,10079,31
217,434,1
217,784,1
217,4815,2
218,5059,2
218,10454,2
219,1204,4
219,2722,24
219,3775,1
219,4294,27
219,6782,26
219,7573,1
219,8631,1
219,9261,1
220,248,1
220,356,2
220,992,3
220,1205,2
220,1646,5
220,2970,64
220,3078,1
220,8359,3
220,8663,2
220,9115,5
220,9322,1
220,10838,1
221,4095,1
221,4396,2
221,7392,1
221,7762,5
221,7978,46
221,8357,4
221,9449,1
221,10499,1
222,1867,19
222,2149,1
222,3547,1
222,4395,1
222,6743,1
222,7490,17
222,8074,20
222,9255,3
222,10969,1
223,315,25
223,426,1
223,479,1
223,970,1
223,2187,65
223,4026,36
223,8036,2
